"CaseID","weight1","weight2","weight3","sflag","D1","D2","D3","D4A","D4B","D4C","D4E","D5","D7","D8A","S2","D6","R0","R1_a","R1_b","R1_c","R1_d","R1_e","R1_f","R1_g","R1_h","R1_Refused","R3","R7","H0_a","H0_b","H0_c","H0_d","H0_e","H0_f","H0_g","H0_Refused","H1","H4","H5","H7_a","H7_b","H7_c","H7_d","H7_e","H7_f","H7_Refused","M0","M2","M3","M4","L0","L1_a","L1_b","L1_c","L1_d","L1_e","L1_f","L1_Refused","A0","A0A_a","A0A_b","A0A_c","A0A_d","A0A_e","A0A_f","A0A_g","A0A_h","A0A_Refused","A0B","A1A","A1B","A1C","A2A","A4","C1","C2A","C3","C4A","C4B","C4C","C4D","ED0","ED1","ED3","ED4","ED5","ED6A_a","ED6A_b","ED6A_c","ED6A_d","ED6A_e","ED6A_f","ED8","ED9","ED10","ED11A_a","ED11A_b","ED11A_c","ED11A_d","ED11A_e","ED11A_f","ED12","ED13_a","ED13_b","ED13_c","ED13_d","ED13_e","ED13_f","ED13_g","ED13_Refused","ED14_a","ED14_b","ED14_c","ED14_d","ED14_e","ED14_f","ED14_g","ED14_h","ED14_Refused","ED15","ED16","S7_a","S7_b","S7_c","T0_A1","T0_B1","T0_C1","T0_D1","T0_1_Refused","T0_A2","T0_B2","T0_C2","T0_D2","T0_2_Refused","T0_A3","T0_B3","T0_C3","T0_D3","T0_3_Refused","T1_A1","T1_A2","T1_A3","T1_B1","T1_B2","T1_B3","T1_C1","T1_C2","T1_C3","T1_D1","T1_D2","T1_D3","T1_E1","T1_E2","T1_E3","T2","T2B_1","T2B_2","T2B_3","T2B_4","T2B_5","T2B_6","T5","T7","E1_a","E1_b","E1_c","E1_d","E1_e","E1_f","E2","E4_a","E4_b","E4_c","E4_d","E4_e","E4_f","E4_g","E4_h","E4_i","B2","DOV_B3B4","B3","B4","B5","B6","B7","K0","K1","K1B","K2_b","K2_c","K2_d","K2_e","K2_f","K2_g","K2_h","K2A","K2B","K2C","K14_a","K14_b","K14_c","K14_d","K14_e","K14_f","K14_g","K14_h","K14_Refused","K16","K17","K18","K3_a","K3_b","K3_c","K3_d","K3_e","K3_f","K3_g","K3_h","K3_i","K3_j","K3_k","K3_l","K5A","K8A","K9_a","K9_b","K9_c","K9_d","K9_e","K9_f","K10_a","K10_b","K10_c","K10_d","K10_e","K10_f","K10_g","K10_h","K10_i","K10_j","K10_k","X1","X2_a","X2_b","X2_c","X2_d","X2_e","X2_f","X2_g","X2_h","X2_i","X2_j","X2_Refused","X9","X10","I1","I2","I2A","I3_a","I3_b","I3_c","I3_d","I3_e","I3_f","I3_g","I3_h","I3_i","I3_j","I3_k","I3_Refused","I7","E1B","E1A","E3A_a","E3A_b","E3A_c","E3A_d","E3A_e","E3A_f","E3A_g","E3A_h","E3A_i","E3A_Refused","E3B","ppcmdate","ppage","ppagecat","ppagect4","ppethm","ppgender","pphhhead","pphhsize","pphouse","ppincimp","ppmarit","ppmsacat","ppreg9","pprent","ppstaten","PPT01","PPT25","PPT612","PPT1317","PPT18OV","ppwork","ppnet","sector","control","ppcm0160","ind2","T2B_Refused","T2B_total","S7_total","E1_total","avoidtreatment","insurance","ppreg4"
13844,,,0.133,3,1,4,,,,,,9,1,0,1,2006,,,,,,,,,,,,,0,0,0,1,1,0,0,0,2,4,3,0,0,1,0,0,0,0,1,0,5,1300,,,,,,,,,1,0,1,0,1,0,0,0,0,0,,1,0,1,,3,3,1,0,1,0,1,0,7,11,,,,,,,,,,1965,1970,4,0,1,1,0,0,0,5,,,,,,,,,,,,,,,,,,3,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,2,2,1,1,-1,4,5,8,62,0,0,0,1,0,0,0,1,5,,,,,,,,,,,,,2,1,8,0,0,0,0,1,0,0,8,1,0,3,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,1,0,0,0,2,20140502,60,5,4,1,1,0,2,1,2,1,1,8,1,86,0,0,0,0,2,5,1,1,1,,,0,0,0,1,1,1,4
13845,,1.351,2.0352,1,6,3,,,,,,,1,0,2,,2,0,1,1,0,0,0,0,0,0,550,1,,,,,,,,,,,,,,,,,,,,,,,2011,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,,3,8,1,1,,,,,6,3,,,,,,,,,,2010,2014,2,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,6,6,1,3,999,1,0,0,0,0,,,,,,,,,,,20000,,,0,,,8,,,1,,,0,,,,0,0,2000,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,3,4,3,4,3,1,8,999,0,0,0,1,0,0,0,,,,,,,,,,,,,,,4,1,8,8,1,8,8,1,8,8,8,1,8,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,3,1,,1,0,1,0,1,0,0,0,0,0,5,20140511,22,1,1,1,1,1,2,1,13,5,1,9,1,93,0,0,0,0,2,4,1,1,1,,,0,2000,1,2,0,1,4
13847,,3.0854,1.4715,1,1,7,,,,,,,0,0,2,,4,1,0,0,0,0,0,0,0,0,220,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,8,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,8,8,0,3,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,4,4,4,3,5,2,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,1,-1,,,,,,,,,,,,,,3,1,,0,0,0,0,0,0,0,1,0,0,2,20140507,32,2,2,2,1,1,1,3,1,5,1,2,3,23,0,0,0,0,1,6,0,,,,,0,0,0,2,0,1,1
13850,,,0.5023,3,1,7,,,,,,2,0,0,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,0,,1,1,1,,3,2,1,0,1,1,1,0,3,5,2011,1,2,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3,8,1,0,999,1,0,0,0,0,,,,,,,,,,,24500,,,0,,,1,,,0,,,0,,,,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,1,3,3,2,4,4,1,8,999,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,3,0,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1,0,0,1,20140720,44,3,2,1,1,0,3,4,9,6,0,9,1,93,0,0,0,0,3,6,1,3,3,,,0,0,1,0,1,1,4
13851,,2.235,3.159,1,1,1,1,,,3,2,1,1,0,2,,4,0,0,1,0,0,0,0,0,0,400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,,0,0,0,,2,3,1,1,,,,,4,9,2011,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,999,1,0,0,0,0,,,,,,,,,,,5000,,,200,,,1,,,1,,,0,,,,5000,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,5,5,5,5,5,3,6,65,1,0,0,1,0,0,0,3,,1,,,,,,,,,,6,888,3,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,30,4,0,1,0,0,0,0,1,1,0,0,0,0,3,1,,1,0,1,0,0,0,0,0,0,0,,20140512,25,2,1,4,1,0,2,2,13,6,1,5,1,59,0,0,0,0,2,1,1,1,1,12,622000,0,5000,1,2,0,1,3
13853,,1.2528,1.9204,1,1,5,,,,,,1,1,0,1,2012,,,,,,,,,,,,,0,0,1,0,1,1,0,0,3,3,3,1,0,0,0,0,0,0,1,0,2,888888,,,,,,,,,0,,,,,,,,,,0,,,,,1,4,1,1,,,,,3,9,1992,1994,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,3,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3,4,4,5,3,4,8,999,1,0,1,0,0,0,0,,,,,,,,,,,,,,,2,8,0,8,0,1,1,1,8,8,0,0,8,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,1,10,4,1,1,1,1,0,0,1,0,0,0,1,0,3,1,,1,0,0,0,0,0,0,0,0,0,,20140502,40,3,2,1,2,1,5,1,16,1,0,8,1,87,0,1,2,0,2,7,1,4,1,,,0,0,0,2,0,1,4
13854,,0.9077,0.4258,1,4,7,,,,,,,1,0,2,,4,0,0,0,0,1,0,0,0,0,200,9,,,,,,,,,,,,,,,,,,,,,,,1995,1,1,0,0,1,0,0,0,,,,,,,,,,0,,,,,3,8,1,1,,,,,2,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,2,6,0,3,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,3,2,2,8,999,1,0,0,0,0,0,0,,,,,,,,,,,,,,,4,1,8,8,8,1,8,8,8,8,8,8,8,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,1,1,,0,0,1,0,0,0,0,1,0,0,1,20140502,40,3,2,1,2,0,3,4,7,5,1,8,1,88,0,0,0,0,3,6,1,,,,,0,0,0,2,1,0,4
13855,,1.1529,1.6781,1,1,3,,,,,,1,1,0,1,2003,,,,,,,,,,,,,0,1,1,0,1,1,0,0,3,4,3,,,,,,,,1,0,2,1715,,,,,,,,,0,,,,,,,,,,0,,,,,1,5,1,0,1,0,0,0,6,8,,,,,,,,,,1984,1987,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,7,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,4000,0,0,0,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,3,3,3,4,4,7,999,1,0,1,0,1,0,0,,,,,,,,,,,,,,,3,1,1,8,0,1,1,8,1,8,8,0,8,0,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,1,1,1,0,0,1,1,0,0,1,0,3,1,,1,1,0,0,0,0,0,0,0,0,5,20140505,53,4,3,2,1,1,3,2,16,1,1,5,1,52,0,0,1,0,2,1,1,2,2,1,519000,0,4000,0,2,0,1,3
13858,,1.4355,2.0514,1,1,5,,,,,,1,1,1,1,1986,,,,,,,,,,,,,1,0,1,1,1,0,0,0,2,8,3,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,1,5,1,0,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,,,,,,,,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,1,4,5,2,5,5,2,7,999,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,1,1,0,0,8,0,0,1,0,8,0,1,0,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,,,,,,,,,,,,,,2,0,1,0,0,1,0,1,0,1,0,0,0,5,20140602,60,5,4,1,2,1,6,1,11,1,1,5,1,57,1,1,0,0,4,7,1,,,,,0,0,0,1,1,1,3
13859,,0.5324,0.3046,1,1,8,,,3,,,9,1,0,1,2002,,,,,,,,,,,,,0,0,0,0,0,1,0,0,3,5,3,,,,,,,,0,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,,0,0,0,,1,5,1,0,1,1,0,0,8,8,,,,,,,,,,-1,-1,-1,-1,-1,-1,1,-1,-1,2,,,,,,,,,,,,,,,,,,2,2,-1,-1,1,,,,,,,,,,,1,0,0,0,0,,,551,,,119,,,1,,,0,,,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,1,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,2,1,,0,0,1,0,0,0,0,0,0,0,,20140511,68,6,4,1,2,1,2,1,10,1,1,5,1,59,0,0,0,0,2,5,1,,,,,0,0,1,2,1,1,3
13860,,2.3447,1.1824,1,1,1,1,,,2,1,,0,0,1,2002,,,,,,,,,,,,,1,0,0,1,1,0,0,0,2,3,3,,,,,,,,1,0,2,1800,,,,,,,,,0,,,,,,,,,,0,,,,,3,4,1,1,,,,,2,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,,,,,,,,,,1,8,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,3,4,4,5,3,4,999,1,1,0,1,0,0,0,,,,,,,,,,,,,888,26,3,8,1,8,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,20,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,,1,0,1,0,0,0,0,0,0,0,,20140527,44,3,2,4,2,1,4,1,9,4,1,5,1,52,0,0,0,1,3,1,1,,,16,722000,0,0,0,2,0,1,3
13861,,0.6993,1.0221,1,6,1,2,,,3,2,,1,0,2,,4,1,1,0,0,1,0,0,1,0,373,9,,,,,,,,,,,,,,,,,,,,,,,1999,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,,2,3,1,1,,,,,6,8,,,,,,,,,,1985,1995,5,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,2,2,1,3,999,1,0,0,0,0,,,,,,,,,,,27046,,,417,,,1,,,0,,,0,,,,0,0,24622,0,0,0,1,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,2,3,3,3,2,1,3,7,888,0,0,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,,,,1,1,0,0,0,0,1,0,0,0,8,8,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,0,,,,,,,,,,,,,,2,1,,0,0,1,0,0,0,0,0,0,0,,20140510,47,4,3,1,2,1,2,3,15,5,1,9,2,92,0,0,0,0,2,1,1,1,1,1,611000,0,24622,1,2,1,1,4
13864,,1.1329,1.2006,1,1,5,,,,,,1,1,0,2,,3,0,0,0,0,0,0,0,1,0,850,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,2,4,1,0,1,0,1,0,5,11,,,,,,,,,,1984,1988,2,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,5,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1500,0,0,0,0,1,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,1,3,3,4,1,1,3,7,999,1,0,0,1,0,0,0,,,,,,,,,,,,,,,3,1,1,1,8,1,1,1,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,5,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,,20140714,50,4,3,1,2,1,3,2,15,1,1,3,2,31,0,0,1,0,2,7,0,4,1,,,0,1500,0,1,1,1,2
13868,,1.5285,2.759,1,5,1,1,,,1,2,1,0,0,1,1970,,,,,,,,,,,,,0,0,0,0,0,1,0,0,3,5,3,,,,,,,,0,,,,1964,0,0,0,1,0,0,0,0,,,,,,,,,,1,,,,2,1,5,0,,,,,,5,1,,,,,,,,,,1999,2000,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,2,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,0,0,0,0,0,5000,0,2,0,0,0,1,1,1,0,1,0,1,1,0,-1,1,1,1,4,2,5,5,5,5,5,4,1,,0,1,0,0,0,1,0,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,0,2,75,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,20140906,49,4,3,2,2,1,3,3,12,6,1,6,2,63,0,0,0,1,2,1,1,4,1,16,722000,0,5000,1,0,1,1,3
13871,,3.1771,4.9784,1,1,1,1,,,3,2,1,1,0,2,,4,0,0,1,1,1,0,0,0,0,950,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,3,1,1,0,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,,,,,,,,,,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,4,3,4,5,5,3,6,65,1,0,0,1,0,0,0,3,,1,,,,,,,,,,5,26,4,1,1,0,1,1,8,1,8,8,1,8,8,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,5,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,20140929,29,2,1,4,1,1,5,3,12,1,1,2,2,22,1,1,0,0,3,1,1,,,15,481000,0,0,0,0,1,1,1
13873,,4.0735,5.2662,1,6,1,2,,,3,2,,1,0,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2014,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,,1,8,0,,,,,,3,8,2014,1,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,6,7,0,3,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,4,5,5,5,5,4,7,888,0,0,0,0,0,0,1,,,,0,0,0,1,1,0,0,0,0,,888,,1,8,8,8,8,8,8,8,8,8,8,8,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,3,0,,,,,,,,,,,,,,3,1,,0,0,1,0,0,0,0,0,0,0,,20140812,18,1,1,3,1,0,4,3,18,5,1,9,1,93,0,0,0,2,2,4,1,1,1,,,0,0,0,2,0,1,4
13875,,0.9867,1.5257,1,1,1,1,,,3,1,1,1,0,1,2007,,,,,,,,,,,,,0,0,0,0,0,1,0,0,2,3,3,0,0,0,0,0,1,0,1,0,2,1730,,,,,,,,,1,0,0,0,1,1,1,0,0,0,,0,0,0,,1,4,1,0,1,1,0,0,5,10,,,,,,,,,,1990,2000,3,-1,1,1,-1,-1,-1,,,,,,,,,,,,,,,,,,,1,4,0,0,1,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,1,0,0,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,3,4,3,2,2,2,6,64,1,0,0,1,1,0,1,3,,2,,,,,,,,,,3,3,4,1,0,8,0,1,0,1,1,0,8,1,8,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,10,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,2,20140429,43,3,2,1,2,1,4,1,16,6,1,7,1,72,0,0,1,1,2,1,1,4,1,22,541100,0,0,1,1,1,1,3
13876,,2.9842,1.3615,1,1,1,2,,,3,3,,1,0,2,,4,0,0,0,0,1,0,0,0,0,338,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,8,2,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,2,2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,3,5,3,5,3,5,7,999,0,0,0,0,0,0,0,,,,0,0,0,1,0,0,0,0,0,,888,,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,1,-1,,,,,,,,,,,,,,2,1,,0,0,0,0,1,0,0,0,0,0,1,20140526,43,3,2,2,2,1,2,1,6,4,1,5,2,59,0,0,0,1,1,1,0,,,20,448000,0,0,0,2,0,1,3
13877,,2.3924,2.9765,1,1,1,2,,,3,2,,1,0,2,,4,1,1,1,1,0,0,0,0,0,350,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,,,,1,3,2,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,3,4,1,3,999,1,0,0,0,0,,,,,,,,,,,15000,,,110,,,1,,,0,,,1,,,,0,20000,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,3,3,5,1,6,70,0,0,0,0,0,0,0,1,4,,1,0,0,0,0,0,0,0,0,,,,1,0,0,1,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1,0,0,1,20140429,26,2,1,1,2,1,2,1,11,5,0,6,2,62,0,0,0,0,2,1,0,,,29,722000,0,20000,1,0,1,0,3
13878,,0.9188,0.4541,1,1,1,2,,,3,1,,1,0,1,1998,,,,,,,,,,,,,0,0,0,0,0,1,0,0,3,5,3,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,1,,,,2,1,5,1,1,,,,,7,8,,,,,,,,,,1979,1984,4,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,7,7,0,3,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,3,3,3,4,2,5,6,62,1,0,1,1,1,0,0,2,3,,,,,,,,,,,6,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,2,20,5,0,0,0,0,0,0,0,1,0,0,0,0,2,1,,0,0,1,0,0,0,0,0,0,0,,20140508,53,4,3,1,2,0,1,1,7,5,1,5,1,52,0,0,0,0,1,1,0,1,1,29,611000,0,0,0,2,0,1,3
13880,,1.8762,0.9306,1,1,7,,,,,,9,1,1,1,1977,,,,,,,,,,,,,0,0,0,1,1,1,0,0,3,8,3,,,,,,,,1,0,2,619,,,,,,,,,1,0,0,0,1,0,0,0,0,0,,0,0,0,,8,4,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,1,2,1,3,2,5,2,8,999,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,,,,,,,,,,,,,,2,0,1,0,1,0,0,0,0,0,0,0,0,1,20140913,65,6,4,1,2,1,2,1,8,1,1,5,1,54,0,0,0,0,2,6,0,,,,,0,0,0,1,1,1,3
13881,,1.0897,0.5673,1,1,8,,,3,,,,1,0,2,,1,0,0,0,0,0,1,0,0,0,242,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,,,,1,3,1,0,,,,,,3,12,1976,1976,-1,-1,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,8,6,1,3,-1,1,0,0,0,0,,,,,,,,,,,-1,,,-1,,,-1,,,-1,,,1,,,,3000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,2,2,4,3,3,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1,0,0,1,20140507,68,6,4,2,2,1,1,3,6,3,1,4,2,43,0,0,0,0,1,5,0,,,,,0,3000,1,0,0,1,2
13883,,1.0493,1.5207,1,1,1,1,,,3,2,1,1,0,2,,4,0,0,0,0,0,0,1,0,0,790,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,,0,0,0,,1,4,1,1,,,,,6,7,,,,,,,,,,2009,2013,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,7,6,0,1,999,,,,,,1,0,0,0,0,,,,,,,950,,,50,,,1,,,0,,,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,4,4,4,3,2,3,6,60,1,0,0,1,0,0,0,3,,4,,,,,,,,,,4,4,3,1,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,3,14,4,0,1,1,0,1,0,0,0,0,0,0,0,2,1,,0,0,1,0,0,0,0,0,0,0,,20140602,23,1,1,1,2,1,2,3,13,1,1,6,2,62,0,0,0,0,2,1,1,1,1,22,611000,0,0,1,2,0,1,3
13886,,1.085,0.5576,1,1,8,,,3,,,,1,0,2,,4,0,0,0,0,0,0,1,0,0,960,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,1,3,1,0,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,8,8,0,3,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,3,2,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,2,1,,0,0,1,0,0,0,0,0,0,0,,20140508,78,7,4,1,1,1,1,1,6,5,1,3,2,34,0,0,0,0,1,5,0,,,,,0,0,0,2,1,1,2
