user,location,tweet text,tweet date
delmaschio,London,Cracking The Code Of Remote Working: Lessons From The Future Of Work via @forbes  #FutureofWork #gigeconomy… https://t.co/BCOzHoYosh,2019-11-11 09:58:03
ZestRC,Anywhere...Where you are!,The gig economy isn't all about companies like Uber and Deliveroo - it affects the #legal sector too.… https://t.co/SnOn8LkltD,2019-11-11 09:55:02
DyanFinkhousen,"Boston, MA",RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/dNDin3bPeR #gigeconomy https://t.co/F0gzdCW538,2019-11-11 09:33:13
olewin,"Gütersloh, Nordrhein-Westfalen",Interesting learnings from the move of payments from pull to push for other parts of industry. #GigEconomy… https://t.co/orjBwh8GBZ,2019-11-11 09:25:05
bitiji,Zevilla ciberespaciá,RT @eraser: An insight into the future of blockchain data technology. #Infographic #Infografía https://t.co/WEBphyOuT0 #blockchain #fintech…,2019-11-11 09:24:01
nomoreslaves,"Berlin, Germany",RT @juanblanco76: Another type of persona in the #gigeconomy is the Financially Strapped. These staffing options need the money and will mo…,2019-11-11 09:22:32
eraser,Sevilla,BLOCKCHAIN NOW AND TOMORROW ASSESSING. Multidimensional impacts of distributed ledger technologies.… https://t.co/1SyJT7o2YC,2019-11-11 09:10:05
Mr_Spliffie,durban south africa,"RT @Anth0nyHarris0n: Good morning, here’s the latest interview with Richard Ells from @InvestmentPitch filmed while at the @AIBCsummit 

ht…",2019-11-11 09:09:05
moonlyte_social,"Bengaluru South, India",Go above and beyond your responsibilities without the shackles of corporate life. Moonlyte and discover your true p… https://t.co/SpAXaJVNSQ,2019-11-11 08:55:37
britney02600815,worldwide ,"RT @Anth0nyHarris0n: Good morning, here’s the latest interview with Richard Ells from @InvestmentPitch filmed while at the @AIBCsummit 

ht…",2019-11-11 08:36:47
patlynes,"London, England",This is how #gigeconomy work has evolved via @FastCompany  https://t.co/S0XLJXDeGk https://t.co/12RCa03H33,2019-11-11 08:34:03
ayanpramanikET,"Bengaluru, India",RT @sangha_kar: The need for credible background checks of #gigeconomy workers is becoming increasingly important with a rising number of t…,2019-11-11 08:03:38
HipHopMatrix,H-Town,RT @juanblanco76: Another type of persona in the #gigeconomy is the Financially Strapped. These staffing options need the money and will mo…,2019-11-11 08:03:36
juanblanco76,"Fort Collins, CO",Another type of persona in the #gigeconomy is the Financially Strapped. These staffing options need the money and w… https://t.co/MKcm17QqL6,2019-11-11 08:01:17
eraser,Sevilla,An insight into the future of blockchain data technology. #Infographic #Infografía https://t.co/WEBphyOuT0… https://t.co/VpTdYgSAA1,2019-11-11 07:50:03
Anth0nyHarris0n,Southsea,"Good morning, here’s the latest interview with Richard Ells from @InvestmentPitch filmed while at the @AIBCsummit… https://t.co/TUC9cEnXvh",2019-11-11 07:46:11
rijakgrover,"Cambridge, UK","RT @janinemberg: Thrilled that our @ILO report on digital labour platforms is out. We surveyed 3,500 crowdworkers in 75 countries  and make…",2019-11-11 07:37:32
gignowglobal,,"The future of work involves work feeling less like an obligation, and more of a way to find personal fulfillment wh… https://t.co/DGdZo8r09v",2019-11-11 07:35:00
SleimanSkaf,,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/dNDin3bPeR #gigeconomy https://t.co/F0gzdCW538,2019-11-11 07:16:11
muminalshawaf,Toronto - Canada,RT @freelance_dog: 6 Reasons You’re Struggling to Get Your Online Business Off the Ground https://t.co/AwrLcydVz8 #freelance #startup #gig…,2019-11-11 06:55:37
ginotozzipb,Roma,"@SullyandStan founder and CEO, @patlynes, has developed a guide for CIOs to help future-proof their #business throu… https://t.co/Jv5wCal2cD",2019-11-11 06:42:02
LakehillSoccer,Saanich C-B,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/dNDin3bPeR #gigeconomy https://t.co/F0gzdCW538,2019-11-11 06:18:04
freelance_dog,,6 Reasons You’re Struggling to Get Your Online Business Off the Ground https://t.co/AwrLcydVz8 #freelance #startup #gig #gigeconomy,2019-11-11 06:01:17
Imchoukidar,"Bihar, India",RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/dNDin3bPeR #gigeconomy https://t.co/F0gzdCW538,2019-11-11 06:00:58
sangha_kar,"Bengaluru, Karnataka","RT @Gautamxl99: Big reforms needed in Contract Labour Law needed, and process overhaul in client organizations needed to make #gigeconomy s…",2019-11-11 05:55:42
GonnaCookThat,"Portland, OR",RT @fransharpasatak: With my life about to get extra busy for the next two weeks I was ready to use @Instacart again. Then I heard about th…,2019-11-11 05:53:39
FCA_HQ,United Kingdom,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/dNDin3bPeR #gigeconomy https://t.co/F0gzdCW538,2019-11-11 05:51:30
Gautamxl99,Lucknow,"Big reforms needed in Contract Labour Law needed, and process overhaul in client organizations needed to make… https://t.co/3Gu5MdzHjk",2019-11-11 05:49:59
blazingBrainz,"Bengaluru, Bharat",RT @sangha_kar: The need for credible background checks of #gigeconomy workers is becoming increasingly important with a rising number of t…,2019-11-11 05:45:36
tsuvik,Bangalore,RT @sangha_kar: The need for credible background checks of #gigeconomy workers is becoming increasingly important with a rising number of t…,2019-11-11 05:40:43
akshatha_ET,Bangalore,RT @sangha_kar: The need for credible background checks of #gigeconomy workers is becoming increasingly important with a rising number of t…,2019-11-11 05:37:33
ShephaliBhatt,Mumbai,RT @sangha_kar: The need for credible background checks of #gigeconomy workers is becoming increasingly important with a rising number of t…,2019-11-11 05:35:27
samidhas,Bombay/Bangalore ✈️,RT @sangha_kar: The need for credible background checks of #gigeconomy workers is becoming increasingly important with a rising number of t…,2019-11-11 05:31:22
zaroonrkhan,,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/dNDin3bPeR #gigeconomy https://t.co/F0gzdCW538,2019-11-11 05:26:18
terang_son,"Karbi  Anglong,  Assam ",RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/dNDin3bPeR #gigeconomy https://t.co/F0gzdCW538,2019-11-11 05:26:17
TamaraMcCleary,"Boulder, CO",The #FutureOfWork Is 60/30/10 https://t.co/dNDin3bPeR #gigeconomy https://t.co/F0gzdCW538,2019-11-11 05:26:00
fransharpasatak,NOVA,With my life about to get extra busy for the next two weeks I was ready to use @Instacart again. Then I heard about… https://t.co/kT6URxUNTm,2019-11-11 05:24:00
pooyan_razian,"Copenhagen, Denmark",RT @FoxBigdata: Good example of how #digitaltransformation is driven by what the customer demands. The basic model of how payments flow bet…,2019-11-11 05:18:53
pinakeshm,Earth,"RT @HumanCapitalOnl: Managing Talent In A Gig Ecosystem

#TalentManagement #Talent #GigEconomy #HR #HumanResources #GigEcosystem #HumanCapi…",2019-11-11 05:17:41
HumanCapitalOnl,New Delhi,"Managing Talent In A Gig Ecosystem

#TalentManagement #Talent #GigEconomy #HR #HumanResources #GigEcosystem… https://t.co/2E3dFUOB11",2019-11-11 04:59:15
MechVentura,"München, Bayern",RT @GigTeams: @Swamy39 Work reforms powrd by #gigeconomy #lifelonglearning 2 practice #ikigai #Entrepreneurship can significantly solve tod…,2019-11-11 04:56:58
cayenneleung1,,"HARDtalk - Ken Loach ⁦@KenLoachSixteen⁩ gives ⁦@stephensackur⁩ a gentle but firm schooling in class struggle, the… https://t.co/sOQrTA3Y9x",2019-11-11 04:56:02
ShafiRecruits,"Bengaluru, India",RT @Xpheno_: The need for credible #backgroundchecks of #gigeconomy workers is becoming increasingly important with a rising number of thes…,2019-11-11 04:55:21
sangha_kar,"Bengaluru, Karnataka",The need for credible background checks of #gigeconomy workers is becoming increasingly important with a rising num… https://t.co/tDeHl92AM9,2019-11-11 04:54:43
Xpheno_,India,The need for credible #backgroundchecks of #gigeconomy workers is becoming increasingly important with a rising num… https://t.co/qBix8SGkWN,2019-11-11 04:53:56
aaron_skogen,"Minnesota, USA",RT @juanblanco76: Here are the top 11 tips for independent contractors to hold on to your valuable clients! #gigeconomy  https://t.co/0QLrY…,2019-11-11 04:27:02
djt1940,,@3ideRaven @davecraige @LorenaSGonzalez @veenadubal AB5 will end the entrapment &amp; sham contracting as AB5 or simila… https://t.co/u2ygzFL4o8,2019-11-11 04:15:00
GigTeams,Delhi,@Swamy39 Work reforms powrd by #gigeconomy #lifelonglearning 2 practice #ikigai #Entrepreneurship can significantly… https://t.co/DJC57OI5tC,2019-11-11 03:58:17
SocialMktgSltns,"Fort Collins, Colorado","14% of the #gigeconomy are ""Relunctants"". This is their primary income out of necessity due to to lifestyle or othe… https://t.co/EtLyO7gTIj",2019-11-11 03:30:27
jamie_mo,PA,RT @SharksSchatzi: Where are the stores that support @Instacart shoppers and will openly condemn mistreatment and pay cuts? Hmmm? Anyone? B…,2019-11-11 03:23:02
AntlerAustralia,"Sydney, New South Wales","RT @getupcover: Skye Theodorou, our CEO, unveiled upcover to 1000+ people 🚀🚀 at the Iconic Sydney Town Hall on @AntlerGlobal demo day! http…",2019-11-11 02:56:04
GusRazzetti,"Chicago, IL",The growth of the #gigeconomy is a global trend and this trend does not show signs of slowing.… https://t.co/CA02Be20pw,2019-11-11 02:42:02
gdprAI,"England, United Kingdom","RT @LewisGarrad: How is #AI, globalization, and the #gigeconomy shifted what employees expect from their organizations and what organizatio…",2019-11-11 02:00:49
LewisGarrad,Singapore,"How is #AI, globalization, and the #gigeconomy shifted what employees expect from their organizations and what orga… https://t.co/gsV86W8KQa",2019-11-11 02:00:09
GonnaCookThat,"Portland, OR","RT @teamcoworker: A grocery delivery worker said: ""Those large swings in weekly pay... can also make it difficult to secure an apartment or…",2019-11-11 01:46:25
teaandlovely,,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-11 01:31:59
June_r57,England,"RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",2019-11-11 01:30:43
cairoegypt120,,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-11 01:02:03
DSAssn,"Washington, D.C.","""With a growing population &amp; the trend toward more dynamic businesses, deploying a gig workforce option will often… https://t.co/qPMHUCRC5v",2019-11-11 01:01:12
coolgrey,Ohlone Land,RT @BruceMirken: So glad I never use @Uber and avoid #GigEconomy companies generally. https://t.co/rnKFZsPpBe,2019-11-11 00:55:57
BruceMirken,San Francisco,So glad I never use @Uber and avoid #GigEconomy companies generally. https://t.co/rnKFZsPpBe,2019-11-11 00:55:36
anish_sinha,Sydney,What a night! Super stoked with all the progress we've made at @getupcover in the past few months. Soft launching s… https://t.co/WaUOODpgQp,2019-11-11 00:27:22
thisonlineworld,"Toronto, Ontario","The Best Gig Economy Jobs - Make Extra Money On The Side https://t.co/xM8eoytBWb
#gigeconomy #sidehustle #finance",2019-11-11 00:25:44
PrestoVivace,"Washington, DC","RT @teamcoworker: ""As food delivery technology evolves and restaurants respond to the changes, it’s important to listen to the voices of th…",2019-11-11 00:12:25
teamcoworker,,"""As food delivery technology evolves and restaurants respond to the changes, it’s important to listen to the voices… https://t.co/7KH7DcNwD0",2019-11-11 00:00:44
eraser,Sevilla,Picking the Right Blockchain for the Job. Andreas M. Antonopoulos #Video @aantonop https://t.co/75SHQpFRzi… https://t.co/YPQZ6lt24i,2019-11-11 00:00:14
BrianSettergren,"Minnesota, USA",Tips for tipping people in the #gigeconomy https://t.co/8Qa7RyE0bG,2019-11-11 00:00:01
GlobalAgendaKB,神戸市中央区,"RT @GlobalAgendaKB: @120 @wef ""Evidence from the UK’s national statistics suggests that the self-employed have lower weekly income than reg…",2019-11-10 23:56:06
getupcover,"Sydney, Australia","Skye Theodorou, our CEO, unveiled upcover to 1000+ people 🚀🚀 at the Iconic Sydney Town Hall on @AntlerGlobal demo d… https://t.co/de9pa4Wrcz",2019-11-10 23:47:49
eraser,Sevilla,Blockchain Might Remake Accounting — Tom Hood Discusses Big Data &amp; Blockchain Technology @tomhood Business Learning… https://t.co/msowoHqQvO,2019-11-10 22:10:02
GonnaCookThat,"Portland, OR","RT @IonahDance: Had a coupon to use @Instacart, but not gonna use it because they’re cutting pay to retaliate against workers’ striking ove…",2019-11-10 22:07:35
tnelsonwrites,"Lake Elmo, MN","New CFO sees ""huge untapped market"" for @FieldNation, which connects companies with #gigeconomy workers around the… https://t.co/EuHB79Ii4g",2019-11-10 21:46:33
jamesinparis,Paris,#ClimateEmergency #biodiversity #brexit #financialcrisis #EnvironmentalJustice #inequality #zerohourcontracts… https://t.co/m5yvaPBvdb,2019-11-10 21:36:38
boina92,Paris,RT @TrevorChurchley: The Hybrid Job Economy is coming! Your future career success depends out your ability to be adaptable &amp; flexible. #fut…,2019-11-10 21:31:45
eraser,Sevilla,Blockchain Architecture to Higher Education Systems. Palanivel Kuppusamy https://t.co/S2YWRUvxhC  #blockchain… https://t.co/hqN0AsZSHw,2019-11-10 21:30:05
TrevorChurchley,"Sydney, Australia",The Hybrid Job Economy is coming! Your future career success depends out your ability to be adaptable &amp; flexible.… https://t.co/YtioNJzVLC,2019-11-10 21:27:00
CXC_AUS,"Australia, The World",The Evolving Role Of #HR In A #GigEconomy via @Forbes #ContingentWorkforce https://t.co/zS3y2RgAXO,2019-11-10 21:24:03
Ultrapowermoves,The garbage,"RT @Redcup69: #okboomer #BabyBoomers #BoomerAdvice: did I do that? 
Yes, you pulled up every ladder you had.
#incomeinequality #studentdebt…",2019-11-10 21:22:56
___takenoshit,"Pennsylvania, USA","RT @IonahDance: Had a coupon to use @Instacart, but not gonna use it because they’re cutting pay to retaliate against workers’ striking ove…",2019-11-10 21:18:36
WordsByJohn2,"Rhode Island, USA",RT @benjaminkwalker: You got a gig!! WooHoo. Now what? How do you hold onto it? Check out the infographic and the link for your complete ho…,2019-11-10 21:09:56
MrHollisNelson,,"In today's society things change quickly. 

How can your company keep up and thrive? 

Read this article for… https://t.co/9dvqA4I21v",2019-11-10 21:08:01
IonahDance,unceded Onondaga Land,"Had a coupon to use @Instacart, but not gonna use it because they’re cutting pay to retaliate against workers’ stri… https://t.co/ci4brZ74gA",2019-11-10 21:01:45
___takenoshit,"Pennsylvania, USA","RT @teamcoworker: A grocery delivery worker said: ""Those large swings in weekly pay... can also make it difficult to secure an apartment or…",2019-11-10 20:42:37
luxuryplayer,NBI | NYC,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",2019-11-10 20:36:51
eraser,Sevilla,Blockchain: usos y perspectivas / usages et perspectives /practices and perspectives. 17 Mayo. Paris… https://t.co/iTEIbK2kom,2019-11-10 20:30:05
aaron_skogen,"Minnesota, USA","RT @juanblanco76: 14% of the #gigeconomy are ""Relunctants"". This is their primary income out of necessity due to to lifestyle or other life…",2019-11-10 20:27:02
Redcup69,,"#okboomer #BabyBoomers #BoomerAdvice: did I do that? 
Yes, you pulled up every ladder you had.
#incomeinequality… https://t.co/2TSXnZnrKL",2019-11-10 20:12:41
